title,condition,fuel,odometer,title status,transmission,url,price,cylinders,drive,paint color,size,type,VIN,brand
2021 ford f-650 f650 rollback flatbed,excellent,diesel,124302,clean,automatic,https://newjersey.craigslist.org/ctd/d/lakewood-2021-ford-f650-jerrdan-tow/7688283685.html,99950,8 cylinders,rwd,black,full-size,truck,,ford
2009 cadillac dts,good,gas,42265,clean,automatic,https://newjersey.craigslist.org/ctd/d/ogdensburg-2009-cadillac-federal/7688283256.html,5800,8 cylinders,fwd,black,full-size,other,,cadillac
2010 dodge charger,excellent,gas,107421,clean,automatic,https://newjersey.craigslist.org/ctd/d/ogdensburg-2010-dodge-charger/7688281752.html,5800,6 cylinders,rwd,white,full-size,sedan,,dodge
2021 TOYOTA HIGHLANDER,,hybrid,55029,clean,automatic,https://newjersey.craigslist.org/ctd/d/jersey-city-2021-toyota-highlander/7688279534.html,35938,,4wd,black,,SUV,5TDXBRCH6MS533181,toyota
2013 Jeep Patriot,,gas,85883,clean,automatic,https://newjersey.craigslist.org/ctd/d/spotswood-2013-jeep-patriot-latitude/7688279390.html,9900,4 cylinders,4wd,,,SUV,1C4NJRFB9DD234622,jeep
2002 Chevrolet Camaro,,gas,206468,clean,automatic,https://newjersey.craigslist.org/ctd/d/spotswood-2002-chevrolet-camaro-base/7688279229.html,2700,6 cylinders,rwd,,,coupe,2G1FP22K122154503,chevrolet
2013 BMW X6 xDrive 35i xDrive35i,excellent,gas,71000,clean,automatic,https://newjersey.craigslist.org/ctd/d/passaic-2013-bmw-x6-6-6-xdrive-35i-35/7688278866.html,999,6 cylinders,4wd,,,sedan,5UXFG2C59DL788935,bmw
2018 Mercedes-Benz GLE GLE 350,excellent,gas,53239,,automatic,https://newjersey.craigslist.org/ctd/d/newark-2018-mercedes-benz-gle-gle-350/7688278737.html,473,6 cylinders,4wd,,,SUV,4JGDA5HB7JB124754,mercedes-benz
2021 Dodge Charger GT RWD,excellent,gas,44926,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2021-dodge-charger-gt-rwd/7688278655.html,23495,6 cylinders,,,,sedan,2C3CDXHG4MH562033,dodge
2022 Nissan Altima 25 SR Sedan,excellent,gas,27152,,automatic,https://newjersey.craigslist.org/ctd/d/newark-995-down-nissan-altima-25-sr/7688278554.html,995,4 cylinders,,,,sedan,1N4BL4CV8NN355061,nissan
2020 TOYOTA HIGHLANDER,,gas,40743,clean,automatic,https://newjersey.craigslist.org/ctd/d/franklin-square-2020-toyota-highlander/7688276877.html,329,,4wd,silver,,SUV,5TDCZRBH8LS003045,toyota
2017 FORD FUSION,,gas,86103,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2017-ford-fusion-titanium-pmts/7688272606.html,13785,,fwd,,,sedan,3FA6P0K93HR371947,ford
2018 kia forte,excellent,gas,50230,clean,automatic,https://newjersey.craigslist.org/ctd/d/lakewood-nice-2018-kia-forte-miles-we/7688272437.html,13950,4 cylinders,fwd,grey,mid-size,sedan,,kia
2011 acura mdx touring w/navi w/res,good,gas,134000,clean,automatic,https://newjersey.craigslist.org/cto/d/2011-acura-mdx-awd-134k-adult-one-owner/7688271774.html,6875,6 cylinders,4wd,black,mid-size,SUV,2HNYD2H42BH504682,acura
2009 Ford e 350 cargo,,gas,175000,clean,automatic,https://newjersey.craigslist.org/cto/d/clifton-2009-ford-350-super-duty-cargo/7688269876.html,4200,,,,,,,ford
2003 ford f350 super duty,,gas,300000,clean,automatic,https://newjersey.craigslist.org/cto/d/clifton-2003-ford-350-super-duty-4x4-xl/7688269186.html,3700,,,,,,,ford
1987 Pontiac,good,gas,81200,clean,automatic,https://newjersey.craigslist.org/cto/d/paterson-1987-pontiac-grand-prix-le/7688268623.html,7500,6 cylinders,rwd,blue,mid-size,coupe,,pontiac
2013 Volvo S60 T5 4dr Sedan,,gas,140672,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2013-volvo-s60-t5-4dr-sedan/7688265637.html,5700,,,,,sedan,YV1612FS2D1212758,volvo
2015 2015 toyota camry,like new,gas,38000,clean,automatic,https://newjersey.craigslist.org/cto/d/fort-lee-2015-toyota-camry/7688265088.html,18500,4 cylinders,fwd,grey,compact,,,toyota
2023 CHRYSLER VOYAGER,,gas,10,clean,automatic,https://newjersey.craigslist.org/ctd/d/newark-convert-your-van-today-factory/7688263618.html,1,,,,,,,chrysler
2018 HONDA CR-V,,gas,95953,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2018-honda-cr-lx-awd-4dr-suv/7688263187.html,0,,4wd,,,SUV,2HKRW6H34JH209477,honda
2019 JEEP GRAND CHEROKEE,,gas,80164,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2019-jeep-grand-cherokee/7688263112.html,0,,4wd,black,,SUV,1C4RJFAG4KC758475,jeep
2012 TOYOTA VENZA,,gas,76377,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2012-toyota-venza-limited-awd/7688263032.html,0,,fwd,,,SUV,4T3BK3BB2CU069694,toyota
2017 chevrolet traverse lt,excellent,gas,76,clean,automatic,https://newjersey.craigslist.org/cto/d/cedar-grove-2017-chevrolet-traverse-lt/7688260683.html,12950,6 cylinders,4wd,blue,full-size,SUV,,chevrolet
2019 HONDA ACCORD,,gas,82848,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2019-honda-accord-sport-pmts/7688250690.html,18885,,fwd,blue,full-size,sedan,1HGCV1F30KA167348,honda
2011 TOYOTA RAV 4,excellent,gas,124115,clean,automatic,https://newjersey.craigslist.org/ctd/d/jersey-city-2011-toyota-rav/7688250465.html,9950,4 cylinders,4wd,black,mid-size,SUV,2T3BF4DV3BW168105,toyota
2023 KIA K5,,gas,18052,clean,automatic,https://newjersey.craigslist.org/ctd/d/franklin-square-2023-kia-k5-gt-line/7688248757.html,329,,,,full-size,sedan,5XXG64J24PG181374,kia
2009 pontiac g8 gt,good,gas,144280,clean,automatic,https://newjersey.craigslist.org/cto/d/paramus-2009-pontiac-g8-gt/7688247657.html,14900,8 cylinders,rwd,red,full-size,sedan,,pontiac
2012 mercedes benz e350,excellent,diesel,119500,clean,automatic,https://newjersey.craigslist.org/cto/d/river-edge-desirable-diesel-class-sedan/7688247283.html,9800,6 cylinders,rwd,black,,sedan,,
2021 bmw x3,excellent,gas,34927,clean,automatic,https://newjersey.craigslist.org/cto/d/paramus-2021-bmw-x3/7688247149.html,30900,4 cylinders,rwd,white,mid-size,SUV,,bmw
2018 HONDA CIVIC TYPE R,,gas,80810,clean,manual,https://newjersey.craigslist.org/ctd/d/paterson-2018-honda-civic-type-touring/7688232133.html,31985,,fwd,,full-size,hatchback,SHHFK8G7XJU202688,honda
2016 Honda Civic EX L 4dr Sedan,,gas,31741,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2016-honda-civic-ex-4dr-sedan/7688230584.html,16850,,,,,sedan,19XFC1F74GE217130,honda
2020 KIA SOUL,,gas,62901,clean,,https://newjersey.craigslist.org/ctd/d/jersey-city-2020-kia-soul-lx-x-line-in/7688229850.html,15761,,fwd,red,compact,SUV,KNDJ23AU6L7711523,kia
2007 Hummer H3,salvage,gas,200000,salvage,automatic,https://newjersey.craigslist.org/cto/d/fort-lee-hummer-h3-2007/7688229285.html,3500,6 cylinders,4wd,blue,full-size,truck,,hummer
2021 ford bronco 4x4 big bend,like new,gas,14500,clean,manual,https://newjersey.craigslist.org/cto/d/montclair-2021-ford-bronco-big-bend-2d/7688227773.html,44900,4 cylinders,4wd,blue,mid-size,SUV,1FMDE5AH9MLB02966,ford
2012 international prostar,good,diesel,354123,clean,manual,https://newjersey.craigslist.org/cto/d/lyndhurst-day-cab/7688226985.html,14000,,,,,,,
2022 Ford Explorer,,gas,19770,clean,automatic,https://newjersey.craigslist.org/ctd/d/butler-2022-ford-explorer-timberline/7688226820.html,40364,,,white,,,1FMSK8JH9NGA83590,ford
2020 Ford Explorer,,gas,45115,clean,automatic,https://newjersey.craigslist.org/ctd/d/butler-2020-ford-explorer-xlt/7688226775.html,27831,,,black,,,1FMSK8DH5LGC72150,ford
2012 chevy express g2500,good,gas,163300,clean,automatic,https://newjersey.craigslist.org/cto/d/wharton-2012-chevy-express-cargo-van/7688226749.html,12750,8 cylinders,fwd,white,full-size,van,1GCWGFFA1C1137245,chevy
1944 willy's jeep,good,gas,13814,clean,manual,https://newjersey.craigslist.org/cto/d/paramus-1944-jeep/7688225370.html,4500,4 cylinders,,,,,,jeep
2004 BMW X5,good,gas,169000,clean,automatic,https://newjersey.craigslist.org/cto/d/north-arlington-2004-bmw-x5/7688223183.html,3100,6 cylinders,4wd,black,mid-size,SUV,,bmw
2022 KIA K5,,gas,26182,clean,automatic,https://newjersey.craigslist.org/ctd/d/franklin-square-2022-kia-k5-gt-line/7688222555.html,329,,,white,full-size,sedan,5XXG64J27NG128861,kia
2018 Tesla 3,excellent,electric,114000,clean,automatic,https://newjersey.craigslist.org/cto/d/jersey-city-model-long-range/7688218836.html,22950,,,black,mid-size,sedan,5YJ3E1EA2JF109147,tesla
2016 53ft wabash,,other,100,clean,other,https://newjersey.craigslist.org/ctd/d/wood-ridge-53ft-wabash-dry-van-trailer/7688216708.html,16950,,,,,,,
2013 Honda Civic Sdn LX,good,gas,108430,clean,automatic,https://newjersey.craigslist.org/ctd/d/jersey-city-2013-honda-civic-sdn-lx/7688208132.html,10175,4 cylinders,fwd,,,sedan,2HGFB2F5XDH599768,honda
2014 chrysler 300,good,gas,297000,clean,automatic,https://newjersey.craigslist.org/cto/d/parsippany-2014-chrysler-300-awd/7688207976.html,4500,6 cylinders,,,,,,chrysler
1987 citroen 2cv Burton,excellent,gas,22000,clean,manual,https://newjersey.craigslist.org/ctd/d/hasbrouck-heights-1987-citroen-2cv/7688206544.html,24000,other,fwd,blue,,convertible,,citroen
1980 Mini,excellent,gas,40000,clean,automatic,https://newjersey.craigslist.org/ctd/d/hasbrouck-heights-1980-classic-mini/7688206351.html,25000,4 cylinders,fwd,blue,,,,mini
2019 Toyota 4Runner SR5,like new,gas,45000,lien,automatic,https://newjersey.craigslist.org/cto/d/moonachie-2019-toyota-4runner-sr5/7688206206.html,36999,6 cylinders,4wd,white,mid-size,SUV,,toyota
1993 Rover Classic Mini,excellent,gas,60000,clean,manual,https://newjersey.craigslist.org/ctd/d/hasbrouck-heights-rpi-mini-british-open/7688206169.html,22000,4 cylinders,fwd,green,,convertible,,mini
1992 Mini,excellent,gas,24000,clean,automatic,https://newjersey.craigslist.org/ctd/d/hasbrouck-heights-1992-rover-mini/7688205946.html,25000,4 cylinders,fwd,red,,other,,mini
2015 Toyota Corolla L,good,gas,71873,clean,automatic,https://newjersey.craigslist.org/ctd/d/jersey-city-2015-toyota-corolla-sedan/7688203802.html,11741,4 cylinders,fwd,silver,,sedan,2T1BURHEXFC296306,toyota
2010 BMW X5,,gas,150243,clean,automatic,https://newjersey.craigslist.org/ctd/d/spotswood-2010-bmw-x5-xdrive30i-awd-4dr/7688202791.html,8200,6 cylinders,4wd,,,SUV,5UXFE4C53AL279694,bmw
2008 Nissan Xterra,,gas,146564,clean,automatic,https://newjersey.craigslist.org/ctd/d/spotswood-2008-nissan-xterra-se-4x4-4dr/7688202746.html,5800,6 cylinders,4wd,,,SUV,5N1AN08W48C530038,nissan
2007 Volvo V70 R,,gas,104000,clean,automatic,https://newjersey.craigslist.org/cto/d/chatham-volvo-v70-awd-wagon/7688199788.html,10000,,,,,,,volvo
2011 nissan maxima 3.5 sv,good,gas,144000,clean,manual,https://newjersey.craigslist.org/cto/d/east-orange-nissan-maxima-for-sale/7688199627.html,6500,6 cylinders,fwd,grey,full-size,sedan,,nissan
2005 ford excursion,excellent,gas,84000,clean,automatic,https://newjersey.craigslist.org/cto/d/mountainside-2005-ford-excursion-4wd/7688199593.html,15000,10 cylinders,,,,,,ford
2015 ford f-350 super duty,excellent,gas,91000,clean,automatic,https://newjersey.craigslist.org/cto/d/iselin-2015-ford-350-utility-dually/7688198548.html,28999,,,,,,,ford
2017 subaru wrx sti,like new,gas,38800,rebuilt,manual,https://newjersey.craigslist.org/cto/d/paramus-2017-subaru-wrx-sti-limited/7688190493.html,24800,4 cylinders,4wd,black,,sedan,,subaru
2016 Audi 2016 a7,excellent,gas,60000,rebuilt,automatic,https://newjersey.craigslist.org/cto/d/newark-audi-2016-a7/7688188494.html,30000,6 cylinders,4wd,white,,SUV,WAU2GAFC9GN043676,audi
2008 CADDY ESCALADE,excellent,gas,108000,clean,automatic,https://newjersey.craigslist.org/cto/d/iselin-2008-caddy-escalade-fully-loaded/7688185846.html,7999,,,,,,,
2008 chevy malibu ls,excellent,gas,174000,clean,automatic,https://newjersey.craigslist.org/cto/d/iselin-2008-chevy-malibu-runs-excellent/7688185772.html,3399,4 cylinders,,,,,,chevy
2013 dodge challenger srt8,like new,gas,32000,clean,manual,https://newjersey.craigslist.org/cto/d/union-2013-challenger-srt/7688183184.html,25000,8 cylinders,rwd,black,full-size,other,,dodge
2014 dodge charger sxt,good,gas,129112,clean,automatic,https://newjersey.craigslist.org/cto/d/wayne-2014-dodge-charger-sxt-sport/7688167312.html,8800,6 cylinders,,black,,sedan,,dodge
2002 volkswagon golf,fair,diesel,200000,clean,manual,https://newjersey.craigslist.org/cto/d/springfield-2002-volkswagen-golf-tdi/7688161427.html,2500,4 cylinders,fwd,silver,compact,hatchback,,
1999 ford taurus wagon,excellent,gas,90000,clean,automatic,https://newjersey.craigslist.org/ctd/d/montclair-1999-ford-taurus-station-wagon/7688159432.html,2995,6 cylinders,fwd,white,mid-size,wagon,,ford
2009 chevy cobalt lt,excellent,gas,163000,clean,automatic,https://newjersey.craigslist.org/ctd/d/montclair-2009-chevy-cobalt-lt/7688158213.html,2995,4 cylinders,fwd,blue,compact,sedan,,chevy
2003 FORD E350,good,diesel,181000,clean,automatic,https://newjersey.craigslist.org/cto/d/newark-ford-2003-e350-super-duty-van-73/7688138893.html,17500,8 cylinders,4wd,grey,full-size,van,1FTSS34FX3HB86011,ford
2011 jeep grand cherokee laredo 4x4,excellent,gas,165676,clean,automatic,https://newjersey.craigslist.org/ctd/d/elmwood-park-2011-jeep-grand-cherokee/7688137560.html,8300,6 cylinders,4wd,silver,full-size,SUV,1J4RR4GG2BC511180,jeep
1999 mercedes benz ml320,fair,gas,162000,clean,automatic,https://newjersey.craigslist.org/cto/d/springfield-1999-mercedes-ml320-4x-miles/7688137504.html,1200,6 cylinders,4wd,silver,mid-size,SUV,,
2007 Honda Odyssey Touring,good,gas,188400,clean,automatic,https://newjersey.craigslist.org/cto/d/north-bergen-2007-honda-odyssey/7688137089.html,4000,6 cylinders,fwd,grey,full-size,van,,honda
2008 INFINITI FX35,,gas,79969,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2008-infiniti-fx-35-fx35-awd/7688132529.html,10995,,4wd,,,SUV,JNRAS08W68X210063,infiniti
2011 INFINITI FX35,,gas,176201,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2011-infiniti-fx-35-fx35-awd/7688127665.html,9995,,4wd,black,,SUV,JN8AS1MW3BM140465,infiniti
2015 bmw 428i xdrive,like new,gas,22000,clean,automatic,https://newjersey.craigslist.org/cto/d/garfield-2015-bmw-428i-xdrive/7688127001.html,20500,4 cylinders,4wd,blue,,coupe,,bmw
2011 ford f150 xlt,,gas,129000,clean,automatic,https://newjersey.craigslist.org/cto/d/jersey-city-2011-ford-150-xlt/7688122737.html,8900,8 cylinders,,,full-size,,,ford
2012 VOLKSWAGEN JETTA,,gas,98137,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2012-volkswagen-jetta-se-pzev/7688122132.html,7995,,,black,,sedan,3VWDP7AJ1CM337837,volkswagen
2019 Mazda CX-5,excellent,gas,59000,clean,automatic,https://newjersey.craigslist.org/cto/d/belleville-2019-mazda-cx-sport-awd/7688117268.html,18000,4 cylinders,4wd,black,mid-size,SUV,JM3KFBBM9K0503894,mazda
2013 MAZDA CX-9,,gas,119074,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2013-mazda-cx-grand-touring/7688116667.html,9995,,4wd,,,wagon,JM3TB3DV7D0414808,mazda
2012 chevrolet express 2500 cargo van,good,gas,191000,clean,automatic,https://newjersey.craigslist.org/cto/d/pompton-lakes-2012-chevrolet-chevy/7688113893.html,7995,8 cylinders,fwd,white,,van,,chevrolet
1999 isuzu npr box truck,excellent,diesel,163000,clean,automatic,https://newjersey.craigslist.org/cto/d/jersey-city-1999-isuzu-npr/7688110529.html,12650,6 cylinders,rwd,white,mid-size,,,
2003 HUMMER H2,,gas,85992,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2003-hummer-h2-4x4-sunroof-low/7688109289.html,21995,,4wd,silver,,SUV,5GRGN23U43H130202,hummer
2010 hyundai elantra gls,excellent,gas,137000,clean,automatic,https://newjersey.craigslist.org/cto/d/paterson-2010-hyundai-elantra-automatic/7688107510.html,4100,4 cylinders,fwd,purple,,sedan,,hyundai
2015 ford f350 super duty,good,gas,14400,rebuilt,automatic,https://newjersey.craigslist.org/cto/d/chinchilla-2015-ford-f350-xlt-4wd/7688103840.html,27500,8 cylinders,4wd,grey,full-size,pickup,1FTRF3B61FEA06622,ford
2006 GMC SAVANA,,diesel,133066,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2006-gmc-savana-3500-hd-14-box/7688101821.html,16995,,fwd,white,,other,1GDJG312061158435,gmc
1998 GMC C3500,excellent,gas,75014,clean,automatic,https://newjersey.craigslist.org/cto/d/dover-1998-gmc-dump-truck/7688097716.html,15000,8 cylinders,rwd,white,,truck,,gmc
2015 BMW X3,,gas,106758,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2015-bmw-x3-awd-4dr-xdrive28i/7688094248.html,12999,,,white,,SUV,5UXWX9C50F0D55276,bmw
2013 BMW 328I,,gas,106554,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2013-bmw-series-2dr-cpe-328i/7688094201.html,8499,,,white,,coupe,WBAKF3C52DJ385476,bmw
2017 BMW X1,,gas,94887,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2017-bmw-x1-xdrive28i-sports/7688094137.html,15999,,,blue,full-size,SUV,WBXHT3C31H5F80445,bmw
2015 BMW X5,,gas,122452,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2015-bmw-x5-awd-4dr-xdrive35i/7688093997.html,14999,,,black,,SUV,5UXKR0C53F0K71843,bmw
2014 BMW X1,,gas,131235,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2014-bmw-x1-awd-4dr-xdrive28i/7688093927.html,8499,,,black,full-size,SUV,WBAVL1C52EVY11560,bmw
2010 ACURA TL,,gas,140016,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2010-acura-tl-4dr-sdn-2wd-tech-18/7688093871.html,8599,,,white,,sedan,19UUA8F56AA013686,acura
2019 VOLKSWAGEN JETTA,,gas,78732,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2019-volkswagen-jetta-se-auto-sulev/7688093794.html,12999,,,,compact,sedan,3VWC57BU4KM093884,volkswagen
2015 BMW X3,,gas,97814,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2015-bmw-x3-awd-4dr-xdrive28i/7688093585.html,12999,,,white,,SUV,5UXWX9C52F0D58180,bmw
2016 AUDI A6,,gas,124202,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2016-audi-a6-4dr-sdn-quattro-20t/7688093527.html,11999,,,blue,,sedan,WAUGFAFC0GN065736,audi
2015 BMW 528I,,gas,144396,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2015-bmw-series-4dr-sdn-528i/7688093473.html,8999,,,white,,sedan,WBA5A7C55FD624099,bmw
2016 BMW X5,,gas,72032,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-2016-bmw-x5-awd-4dr-xdrive35i/7688093150.html,20999,,,,,SUV,5UXKR0C54G0P34980,bmw
2018 FERRARI 488 GTB,,gas,12125,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2018-ferrari-488-gtb-twin/7688092971.html,254950,,,,,coupe,ZFF79ALA3J0235770,ferrari
2009 HONDA RIDGELINE,,gas,142015,clean,automatic,https://newjersey.craigslist.org/ctd/d/paterson-2009-honda-ridgeline-rts-4wd/7688084320.html,11995,,,silver,,pickup,5FPYK16479B103399,honda
2020 2020,excellent,gas,17520,clean,automatic,https://newjersey.craigslist.org/cto/d/jersey-city-subaru-impreza-2020/7688076047.html,19000,4 cylinders,4wd,white,,sedan,,
2007 saturn ion,,gas,71000,clean,automatic,https://newjersey.craigslist.org/cto/d/chester-2007-saturn-ion-71k-miles/7688062857.html,2950,,,,,,,
2018 Toyota Highlander SE,excellent,gas,31000,clean,automatic,https://newjersey.craigslist.org/ctd/d/passaic-2018-toyota-highlander-se/7688056037.html,999,6 cylinders,,,,SUV,5TDKZRFH9JS270343,toyota
2012 Nissan Murano,,gas,162751,clean,automatic,https://newjersey.craigslist.org/ctd/d/spotswood-2012-nissan-murano-awd-4dr-suv/7688054970.html,5900,6 cylinders,4wd,black,,SUV,JN8AZ1MW9CW207359,nissan
2012 Honda CR-V,,gas,163694,clean,automatic,https://newjersey.craigslist.org/ctd/d/spotswood-2012-honda-cr-ex-awd-4dr-suv/7688054914.html,9600,4 cylinders,4wd,,,SUV,JHLRM4H74CC018284,honda
2003 chevrolet suburban lt 4x4,good,gas,158000,clean,automatic,https://newjersey.craigslist.org/cto/d/2003-chevrolet-suburban-lt-4x4-one-owner/7688052230.html,3500,8 cylinders,4wd,silver,full-size,SUV,1GNFK16Z43J246216,chevrolet
2013 TOYOTA RAV 4,excellent,gas,120542,clean,automatic,https://newjersey.craigslist.org/ctd/d/jersey-city-2013-toyota-rav/7688048514.html,12495,4 cylinders,4wd,black,mid-size,SUV,2T3BFREV6DW016222,toyota
2016 Ford F-150,,gas,99988,clean,automatic,https://newjersey.craigslist.org/ctd/d/lodi-check-out-this-spotless-2016-ford/7688045271.html,18995,6 cylinders,4wd,black,,pickup,1FTEW1EG7GFA23914,ford
